timestamp,average
2025-06-06 00:00:00,48.99991079393399
2025-06-06 01:00:00,50.91301247771836
2025-06-06 02:00:00,50.37949826989619
2025-06-06 03:00:00,50.02531860662702
2025-06-06 04:00:00,50.504296545914066
2025-06-06 05:00:00,48.79911347517731
2025-06-06 06:00:00,48.97251264755481
2025-06-06 07:00:00,49.00650542118432
2025-06-06 08:00:00,50.29758412424504
2025-06-06 09:00:00,48.68791032826261
2025-06-06 10:00:00,51.27273504273504
2025-06-06 11:00:00,50.01998262380538
2025-06-06 12:00:00,50.66643776824034
2025-06-06 13:00:00,51.06981132075472
2025-06-06 14:00:00,51.48886894075404
2025-06-06 15:00:00,48.62604895104895
2025-06-06 16:00:00,49.716795201371035
2025-06-06 17:00:00,49.20683012259194
2025-06-06 18:00:00,50.17606473594548
2025-06-06 19:00:00,49.3516550522648
2025-06-06 20:00:00,51.19342327150085
2025-06-06 21:00:00,50.11923383878691
2025-06-06 22:00:00,49.753191489361704
2025-06-06 23:00:00,49.24384410983171
