timestamp,average
2025-06-19 00:00:00,49.90367892976589
2025-06-19 01:00:00,50.2535500427716
2025-06-19 02:00:00,50.53465176268272
2025-06-19 03:00:00,50.38119658119658
2025-06-19 04:00:00,49.264088888888885
2025-06-19 05:00:00,49.33971690258118
2025-06-19 06:00:00,49.45016260162601
2025-06-19 07:00:00,50.55127986348123
2025-06-19 08:00:00,51.721428571428575
2025-06-19 09:00:00,49.09172932330827
2025-06-19 10:00:00,49.02536924413553
2025-06-19 11:00:00,49.41824623560673
2025-06-19 12:00:00,49.618197278911566
2025-06-19 13:00:00,49.24463818657367
2025-06-19 14:00:00,50.29600709849157
2025-06-19 15:00:00,49.039828326180256
2025-06-19 16:00:00,51.03683304647161
2025-06-19 17:00:00,49.07236363636363
2025-06-19 18:00:00,51.017781541066896
2025-06-19 19:00:00,48.517972742759795
2025-06-19 20:00:00,48.905788067675864
2025-06-19 21:00:00,50.3460343417825
2025-06-19 22:00:00,50.5419410745234
2025-06-19 23:00:00,50.439775461106656
