timestamp,average
2025-06-13 00:00:00,48.420312499999994
2025-06-13 01:00:00,49.85191666666667
2025-06-13 02:00:00,50.151328191945154
2025-06-13 03:00:00,50.18033072236727
2025-06-13 04:00:00,50.17204391891892
2025-06-13 05:00:00,49.83593882752761
2025-06-13 06:00:00,49.70462074978204
2025-06-13 07:00:00,50.18436988543372
2025-06-13 08:00:00,50.986309523809524
2025-06-13 09:00:00,49.05913338997451
2025-06-13 10:00:00,49.87056856187291
2025-06-13 11:00:00,50.90834782608695
2025-06-13 12:00:00,50.75909479077711
2025-06-13 13:00:00,49.9726306465899
2025-06-13 14:00:00,49.92519214346712
2025-06-13 15:00:00,51.03498799039231
2025-06-13 16:00:00,49.8561144839549
2025-06-13 17:00:00,51.47806563039723
2025-06-13 18:00:00,49.264552562988705
2025-06-13 19:00:00,50.284897610921504
2025-06-13 20:00:00,49.281875
2025-06-13 21:00:00,48.52620274914089
2025-06-13 22:00:00,48.83782645324347
2025-06-13 23:00:00,49.64084858569052
