timestamp,average
2025-06-05 00:00:00,48.41596360628619
2025-06-05 01:00:00,48.910726950354615
2025-06-05 02:00:00,50.66227233304423
2025-06-05 03:00:00,50.39006908462867
2025-06-05 04:00:00,50.287952822240946
2025-06-05 05:00:00,49.6144089732528
2025-06-05 06:00:00,49.5367506516073
2025-06-05 07:00:00,48.86691297208539
2025-06-05 08:00:00,50.27578253706755
2025-06-05 09:00:00,49.746198830409355
2025-06-05 10:00:00,50.52595356550581
2025-06-05 11:00:00,50.422762814943525
2025-06-05 12:00:00,50.699999999999996
2025-06-05 13:00:00,49.657568027210885
2025-06-05 14:00:00,50.82757166947724
2025-06-05 15:00:00,49.64151260504202
2025-06-05 16:00:00,49.0635652173913
2025-06-05 17:00:00,50.268924640135474
2025-06-05 18:00:00,49.97935368043088
2025-06-05 19:00:00,51.06849315068493
2025-06-05 20:00:00,50.20298769771529
2025-06-05 21:00:00,49.084201537147734
2025-06-05 22:00:00,50.87561419472248
2025-06-05 23:00:00,50.07676518883415
