timestamp,average
2025-06-20 00:00:00,51.10421139554087
2025-06-20 01:00:00,49.58382608695652
2025-06-20 02:00:00,49.992204526404024
2025-06-20 03:00:00,51.47292965271594
2025-06-20 04:00:00,48.450788091068304
2025-06-20 05:00:00,48.44060552092609
2025-06-20 06:00:00,50.073710482529115
2025-06-20 07:00:00,49.03078924544666
2025-06-20 08:00:00,50.23413978494624
2025-06-20 09:00:00,50.48420608108108
2025-06-20 10:00:00,50.412215132178666
2025-06-20 11:00:00,50.766827309236945
2025-06-20 12:00:00,50.31937172774869
2025-06-20 13:00:00,48.0432915921288
2025-06-20 14:00:00,49.27384196185286
2025-06-20 15:00:00,50.59692832764505
2025-06-20 16:00:00,50.27042965459141
2025-06-20 17:00:00,49.92508169934641
2025-06-20 18:00:00,49.509385964912276
2025-06-20 19:00:00,51.06588744588745
2025-06-20 20:00:00,49.68934563758389
2025-06-20 21:00:00,49.58444252376837
2025-06-20 22:00:00,49.775463371579875
2025-06-20 23:00:00,48.73150457190357
