timestamp,average
2025-06-15 00:00:00,50.296374367622256
2025-06-15 01:00:00,50.7891797556719
2025-06-15 02:00:00,49.81998223801066
2025-06-15 03:00:00,49.20546541417592
2025-06-15 04:00:00,48.34064685314685
2025-06-15 05:00:00,47.973299748110826
2025-06-15 06:00:00,49.46318027210884
2025-06-15 07:00:00,49.37002540220153
2025-06-15 08:00:00,50.29002601908066
2025-06-15 09:00:00,49.38553791887125
2025-06-15 10:00:00,49.01803278688525
2025-06-15 11:00:00,50.16261261261261
2025-06-15 12:00:00,50.037157534246575
2025-06-15 13:00:00,49.807329401853416
2025-06-15 14:00:00,48.8186282811177
2025-06-15 15:00:00,50.3856652360515
2025-06-15 16:00:00,50.88003412969283
2025-06-15 17:00:00,49.252020636285465
2025-06-15 18:00:00,51.811332179930794
2025-06-15 19:00:00,49.254285714285714
2025-06-15 20:00:00,50.205164737310774
2025-06-15 21:00:00,47.63855098389982
2025-06-15 22:00:00,50.33192868719611
2025-06-15 23:00:00,51.029239230064164
