timestamp,average
2025-06-16 00:00:00,51.67098919368246
2025-06-16 01:00:00,50.41551724137931
2025-06-16 02:00:00,50.43987889273357
2025-06-16 03:00:00,50.56871270247229
2025-06-16 04:00:00,49.878443113772455
2025-06-16 05:00:00,48.732059079061685
2025-06-16 06:00:00,49.8654181184669
2025-06-16 07:00:00,50.634709351305816
2025-06-16 08:00:00,50.435591766723846
2025-06-16 09:00:00,49.68524734982332
2025-06-16 10:00:00,51.038442211055276
2025-06-16 11:00:00,50.0062100456621
2025-06-16 12:00:00,50.61705882352941
2025-06-16 13:00:00,49.9475189234651
2025-06-16 14:00:00,48.82381348875937
2025-06-16 15:00:00,51.39471890971039
2025-06-16 16:00:00,49.125579399141635
2025-06-16 17:00:00,50.30057995028998
2025-06-16 18:00:00,51.159931798806475
2025-06-16 19:00:00,51.83305988515176
2025-06-16 20:00:00,51.61789652247668
2025-06-16 21:00:00,50.87910052910053
2025-06-16 22:00:00,50.19932432432432
2025-06-16 23:00:00,49.90110826939471
