timestamp,average
2025-06-17 00:00:00,49.9826278659612
2025-06-17 01:00:00,48.60028625954198
2025-06-17 02:00:00,49.22580364900087
2025-06-17 03:00:00,50.45310880829015
2025-06-17 04:00:00,49.836724565756825
2025-06-17 05:00:00,50.172419928825626
2025-06-17 06:00:00,50.21981292517007
2025-06-17 07:00:00,49.054841402337225
2025-06-17 08:00:00,50.85029239766082
2025-06-17 09:00:00,49.34397224631396
2025-06-17 10:00:00,50.09847198641766
2025-06-17 11:00:00,49.806228956228956
2025-06-17 12:00:00,49.98250428816466
2025-06-17 13:00:00,51.08418323249784
2025-06-17 14:00:00,50.23915611814346
2025-06-17 15:00:00,50.41670995670996
2025-06-17 16:00:00,48.96420068027211
2025-06-17 17:00:00,49.91973333333333
2025-06-17 18:00:00,51.47564766839378
2025-06-17 19:00:00,50.68763485477178
2025-06-17 20:00:00,48.758139534883725
2025-06-17 21:00:00,48.89576891781937
2025-06-17 22:00:00,50.26382623224729
2025-06-17 23:00:00,50.0893864013267
