timestamp,average
2025-06-18 00:00:00,48.624765957446805
2025-06-18 01:00:00,50.61957411957412
2025-06-18 02:00:00,49.73772609819122
2025-06-18 03:00:00,49.957154953429296
2025-06-18 04:00:00,50.507209499575914
2025-06-18 05:00:00,50.262205387205384
2025-06-18 06:00:00,49.882746478873244
2025-06-18 07:00:00,51.428418451400326
2025-06-18 08:00:00,49.69192863211555
2025-06-18 09:00:00,51.3069936421435
2025-06-18 10:00:00,51.31655405405406
2025-06-18 11:00:00,49.68724770642201
2025-06-18 12:00:00,50.52721991701245
2025-06-18 13:00:00,49.38862642169728
2025-06-18 14:00:00,50.482402001668056
2025-06-18 15:00:00,49.10213675213675
2025-06-18 16:00:00,49.452991452991455
2025-06-18 17:00:00,51.2
2025-06-18 18:00:00,50.82076648841355
2025-06-18 19:00:00,49.56194225721785
2025-06-18 20:00:00,51.34428442844285
2025-06-18 21:00:00,50.26940363007778
2025-06-18 22:00:00,50.47911993097498
2025-06-18 23:00:00,49.28947368421053
