timestamp,average
2025-06-14 00:00:00,50.22789886660855
2025-06-14 01:00:00,50.13350739773716
2025-06-14 02:00:00,49.90642123287671
2025-06-14 03:00:00,49.579602420051856
2025-06-14 04:00:00,50.56155821917808
2025-06-14 05:00:00,49.679436860068265
2025-06-14 06:00:00,50.26384335154827
2025-06-14 07:00:00,50.25962399283796
2025-06-14 08:00:00,49.9618841832325
2025-06-14 09:00:00,51.25404699738903
2025-06-14 10:00:00,50.82672199170124
2025-06-14 11:00:00,49.717261904761905
2025-06-14 12:00:00,50.0689110556941
2025-06-14 13:00:00,50.10584307178631
2025-06-14 14:00:00,50.346933769419465
2025-06-14 15:00:00,49.546160409556315
2025-06-14 16:00:00,51.86394957983193
2025-06-14 17:00:00,51.0977312390925
2025-06-14 18:00:00,49.27091836734694
2025-06-14 19:00:00,49.34863676341249
2025-06-14 20:00:00,50.22107545533391
2025-06-14 21:00:00,49.4951598173516
2025-06-14 22:00:00,48.47133443163097
2025-06-14 23:00:00,51.059865659109995
