timestamp,average
2025-06-22 00:00:00,51.20174708818636
2025-06-22 01:00:00,49.91897926634769
2025-06-22 02:00:00,48.83835956917979
2025-06-22 03:00:00,50.42281432139884
2025-06-22 04:00:00,49.15538194444444
2025-06-22 05:00:00,49.62783417935702
2025-06-22 06:00:00,50.748568790397044
2025-06-22 07:00:00,50.79908485856905
2025-06-22 08:00:00,50.18852459016394
2025-06-22 09:00:00,50.717294520547945
2025-06-22 10:00:00,49.01728813559322
2025-06-22 11:00:00,51.15965665236052
2025-06-22 12:00:00,49.96878868258178
2025-06-22 13:00:00,51.2857654431513
2025-06-22 14:00:00,50.22905172413793
2025-06-22 15:00:00,49.47152961980549
2025-06-22 16:00:00,51.068447837150124
2025-06-22 17:00:00,50.59421768707483
2025-06-22 18:00:00,50.05998356614626
2025-06-22 19:00:00,50.09374456993918
2025-06-22 20:00:00,49.946812386156644
2025-06-22 21:00:00,51.28493647912886
2025-06-22 22:00:00,50.97360406091371
2025-06-22 23:00:00,51.48464800678541
